MD,Inc,Azi
7835,23.66,174.61
7836,23.63,174.62
7837,23.61,174.62
7838,23.57,174.61
7839,23.52,174.59
7840,23.46,174.56
7841,23.4,174.55
7842,23.33,174.55
7843,23.26,174.52
7844,23.2,174.47
7845,23.18,174.43
7846,23.18,174.41
7847,23.19,174.39
7848,23.21,174.33
7849,23.23,174.3
7850,23.25,174.3
7851,23.26,174.29
7852,23.27,174.29
7853,23.28,174.27
7854,23.29,174.26
7855,23.28,174.25
7856,23.26,174.25
7857,23.21,174.26
7858,23.18,174.25
7859,23.18,174.23
7860,23.2,174.2
7861,23.21,174.19
7862,23.22,174.2
7863,23.22,174.18
7864,23.21,174.15
7865,23.22,174.14
7866,23.22,174.14
7867,23.22,174.15
7868,23.2,174.15
7869,23.2,174.14
7870,23.2,174.13
7871,23.19,174.12
7872,23.17,174.12
7873,23.18,174.11
7874,23.2,174.1
7875,23.21,174.08
7876,23.23,174.06
7877,23.25,174.04
7878,23.27,174.05
7879,23.28,174.06
7880,23.29,174.04
7881,23.31,174.05
7882,23.31,174.07
7883,23.31,174.07
7884,23.3,174.08
7885,23.31,174.08
7886,23.32,174.09
7887,23.32,174.09
7888,23.33,174.09
7889,23.34,174.09
7890,23.36,174.11
7891,23.37,174.13
7892,23.38,174.15
7893,23.39,174.17
7894,23.4,174.16
7895,23.41,174.15
7896,23.41,174.15
7897,23.4,174.16
7898,23.39,174.17
7899,23.37,174.17
7900,23.37,174.17
7901,23.37,174.18
7902,23.37,174.18
7903,23.37,174.19
7904,23.38,174.21
7905,23.38,174.21
7906,23.38,174.2
7907,23.38,174.21
7908,23.39,174.23
7909,23.39,174.23
7910,23.39,174.25
7911,23.38,174.25
7912,23.38,174.26
7913,23.36,174.26
7914,23.35,174.27
7915,23.34,174.28
7916,23.33,174.3
7917,23.33,174.33
7918,23.32,174.35
7919,23.32,174.35
7920,23.32,174.37
7921,23.32,174.4
7922,23.31,174.43
7923,23.3,174.47
7924,23.3,174.51
7925,23.29,174.52
7926,23.28,174.51
7927,23.26,174.51
7928,23.24,174.51
7929,23.23,174.5
7930,23.21,174.52
7931,23.19,174.53
7932,23.16,174.53
7933,23.15,174.55
7934,23.13,174.55
7935,23.12,174.57
7936,23.11,174.61
7937,23.1,174.63
7938,23.08,174.65
7939,23.07,174.68
7940,23.06,174.71
7941,23.04,174.72
7942,23.02,174.71
7943,23,174.74
7944,22.99,174.79
7945,22.98,174.82
7946,22.96,174.83
7947,22.95,174.84
7948,22.94,174.86
7949,22.94,174.89
7950,22.94,174.91
7951,22.93,174.93
7952,22.93,174.93
7953,22.93,174.95
7954,22.92,175
7955,22.94,175.04
7956,22.95,175.07
7957,22.95,175.08
7958,22.95,175.09
7959,22.96,175.12
7960,22.97,175.14
7961,22.97,175.13
7962,22.96,175.12
7963,22.96,175.14
7964,22.97,175.18
7965,22.97,175.18
7966,22.98,175.2
7967,23,175.19
7968,22.99,175.16
7969,22.97,175.13
7970,22.96,175.13
7971,22.96,175.15
7972,22.97,175.16
7973,22.97,175.18
7974,22.98,175.18
7975,22.99,175.2
7976,22.99,175.21
7977,22.99,175.22
7978,22.99,175.22
7979,23,175.24
7980,23,175.26
7981,23,175.29
7982,23,175.32
7983,23.01,175.32
7984,23.02,175.32
7985,23.02,175.33
7986,23.02,175.35
7987,23.02,175.35
7988,23.01,175.34
7989,22.99,175.34
7990,22.97,175.35
7991,22.96,175.37
7992,22.96,175.39
7993,22.95,175.4
7994,22.95,175.41
7995,22.96,175.43
7996,22.96,175.45
7997,22.96,175.45
7998,22.95,175.45
7999,22.95,175.45
8000,22.95,175.46
8001,22.92,175.45
8002,22.89,175.44
8003,22.88,175.46
8004,22.86,175.49
8005,22.86,175.53
8006,22.85,175.54
8007,22.84,175.54
8008,22.83,175.52
8009,22.8,175.51
8010,22.79,175.52
8011,22.78,175.54
8012,22.78,175.58
8013,22.78,175.64
8014,22.78,175.67
8015,22.77,175.66
8016,22.77,175.68
8017,22.78,175.72
8018,22.78,175.75
8019,22.77,175.76
8020,22.76,175.76
8021,22.74,175.77
8022,22.72,175.77
8023,22.7,175.79
8024,22.68,175.83
8025,22.67,175.86
8026,22.67,175.88
8027,22.67,175.9
8028,22.67,175.91
8029,22.67,175.93
8030,22.67,175.98
8031,22.67,176
8032,22.65,175.99
8033,22.63,176
8034,22.62,176.01
8035,22.62,176.03
8036,22.64,176.08
8037,22.66,176.13
8038,22.67,176.21
8039,22.69,176.3
8040,22.7,176.34
8041,22.72,176.35
8042,22.73,176.37
8043,22.73,176.38
8044,22.71,176.33
8045,22.67,176.25
8046,22.63,176.19
8047,22.59,176.16
8048,22.56,176.14
8049,22.51,176.14
8050,22.46,176.18
8051,22.42,176.21
8052,22.39,176.22
8053,22.38,176.25
8054,22.37,176.27
8055,22.34,176.26
8056,22.3,176.23
8057,22.26,176.25
8058,22.24,176.3
8059,22.23,176.34
8060,22.21,176.37
8061,22.2,176.39
8062,22.18,176.4
8063,22.16,176.4
8064,22.13,176.43
8065,22.11,176.47
8066,22.09,176.49
8067,22.07,176.51
8068,22.06,176.55
8069,22.05,176.58
8070,22.04,176.6
8071,22.03,176.65
8072,22.02,176.7
8073,22.03,176.72
8074,22.02,176.73
8075,22,176.74
8076,21.98,176.77
8077,21.97,176.8
8078,21.96,176.83
8079,21.95,176.86
8080,21.94,176.89
8081,21.95,176.94
8082,21.95,176.95
8083,21.94,176.94
8084,21.92,176.97
8085,21.92,177.01
8086,21.93,177.05
8087,21.94,177.08
8088,21.94,177.11
8089,21.94,177.14
8090,21.96,177.18
8091,21.98,177.22
8092,21.98,177.25
8093,21.99,177.27
8094,22,177.26
8095,21.99,177.24
8096,21.97,177.22
8097,21.97,177.23
8098,21.98,177.27
8099,21.97,177.28
8100,21.97,177.32
8101,21.97,177.34
8102,21.99,177.39
8103,22,177.44
8104,22,177.47
8105,22,177.5
8106,22,177.52
8107,22,177.53
8108,21.99,177.53
8109,21.98,177.55
8110,21.97,177.58
8111,21.95,177.61
8112,21.95,177.64
8113,21.95,177.69
8114,21.95,177.73
8115,21.96,177.76
8116,21.95,177.77
8117,21.95,177.79
8118,21.94,177.79
8119,21.92,177.76
8120,21.89,177.73
8121,21.86,177.72
8122,21.83,177.72
8123,21.8,177.75
8124,21.78,177.82
8125,21.77,177.88
8126,21.77,177.91
8127,21.77,177.95
8128,21.76,178
8129,21.75,178.02
8130,21.73,178.04
8131,21.72,178.07
8132,21.71,178.11
8133,21.71,178.19
8134,21.71,178.25
8135,21.73,178.29
8136,21.74,178.34
8137,21.74,178.39
8138,21.74,178.4
8139,21.74,178.41
8140,21.73,178.42
8141,21.72,178.43
8142,21.7,178.42
8143,21.68,178.41
8144,21.66,178.44
8145,21.66,178.5
8146,21.66,178.53
8147,21.66,178.57
8148,21.65,178.59
8149,21.65,178.6
8150,21.64,178.61
8151,21.62,178.63
8152,21.61,178.67
8153,21.59,178.7
8154,21.56,178.73
8155,21.54,178.77
8156,21.53,178.81
8157,21.52,178.85
8158,21.52,178.89
8159,21.52,178.95
8160,21.52,179.02
8161,21.52,179.11
8162,21.52,179.19
8163,21.52,179.2
8164,21.52,179.19
8165,21.5,179.18
8166,21.49,179.21
8167,21.46,179.19
8168,21.43,179.14
8169,21.38,179.14
8170,21.33,179.17
8171,21.3,179.23
8172,21.27,179.29
8173,21.26,179.35
8174,21.26,179.44
8175,21.27,179.53
8176,21.27,179.56
8177,21.27,179.59
8178,21.27,179.61
8179,21.27,179.61
8180,21.25,179.61
8181,21.25,179.64
8182,21.24,179.68
8183,21.22,179.69
8184,21.22,179.71
8185,21.22,179.74
8186,21.22,179.76
8187,21.21,179.76
8188,21.2,179.76
8189,21.19,179.78
8190,21.17,179.81
8191,21.16,179.83
8192,21.15,179.86
8193,21.15,179.93
8194,21.15,179.97
8195,21.15,179.99
8196,21.14,179.99
8197,21.12,179.98
8198,21.1,180
8199,21.08,180.02
8200,21.07,180.07
8201,21.08,180.11
8202,21.09,180.12
8203,21.1,180.15
8204,21.1,180.16
8205,21.11,180.17
8206,21.1,180.17
8207,21.09,180.17
8208,21.05,180.17
8209,21.01,180.21
8210,21.01,180.24
8211,21.01,180.26
8212,21.01,180.28
8213,21.01,180.3
8214,21.01,180.34
8215,21.02,180.38
8216,21.01,180.39
8217,21.01,180.39
8218,21.01,180.43
8219,21.01,180.47
8220,21.01,180.5
8221,21,180.54
8222,20.99,180.56
8223,20.98,180.58
8224,20.97,180.63
8225,20.97,180.68
8226,20.97,180.71
8227,20.97,180.76
8228,20.98,180.8
8229,20.98,180.84
8230,20.99,180.87
8231,20.99,180.92
8232,20.98,180.94
8233,20.96,180.94
8234,20.94,180.93
8235,20.92,180.95
8236,20.91,180.98
8237,20.88,180.99
8238,20.83,181
8239,20.79,181.04
8240,20.77,181.08
8241,20.76,181.13
8242,20.74,181.16
8243,20.7,181.18
8244,20.66,181.23
8245,20.64,181.31
8246,20.63,181.38
8247,20.63,181.43
8248,20.64,181.45
8249,20.65,181.48
8250,20.65,181.52
8251,20.65,181.55
8252,20.65,181.58
8253,20.64,181.59
8254,20.63,181.6
8255,20.61,181.59
8256,20.58,181.59
8257,20.57,181.62
8258,20.54,181.66
8259,20.52,181.71
8260,20.5,181.75
8261,20.5,181.82
8262,20.52,181.88
8263,20.54,181.95
8264,20.56,182.03
8265,20.59,182.08
8266,20.61,182.13
8267,20.62,182.14
8268,20.62,182.14
8269,20.61,182.13
8270,20.6,182.12
8271,20.58,182.12
8272,20.56,182.13
8273,20.55,182.16
8274,20.55,182.18
8275,20.55,182.19
8276,20.54,182.2
8277,20.54,182.22
8278,20.55,182.24
8279,20.56,182.26
8280,20.58,182.27
8281,20.59,182.27
8282,20.58,182.28
8283,20.56,182.3
8284,20.55,182.31
8285,20.56,182.34
8286,20.57,182.35
8287,20.57,182.36
8288,20.57,182.39
8289,20.58,182.43
8290,20.6,182.47
8291,20.62,182.46
8292,20.61,182.45
8293,20.6,182.47
8294,20.6,182.5
